date,weekno,employee_id,name,status
07-Jun-22,W 24,Atq -450,miya hampton,WFO
07-Jun-22,W 24,Atq -467,CASON DAVID,WFO
07-Jun-22,W 24,Atq -419,KAYLAH SCHULTZ,WFO
07-Jun-22,W 24,Atq -443,LYRIC BARTLETT,WFO
07-Jun-22,W 24,Atq -335,tori shannon,WFO
07-Jun-22,W 24,Atq -397,grace stone,WFO
07-Jun-22,W 24,Atq -404,ANA LITTLE,WFO
07-Jun-22,W 24,Atq -436,phoenix brady,WFO
07-Jun-22,W 24,Atq -441,LOKI LAL,WFO
07-Jun-22,W 24,Atq -366,peter pandey,WFO
07-Jun-22,W 24,Atq -438,mekhi singleton,WFO
07-Jun-22,W 24,Atq -398,bo cordova,WFO
07-Jun-22,W 24,Atq -411,NEVAEH WALLER,WFO
07-Jun-22,W 24,Atq -462,jarvis singh,WFO
07-Jun-22,W 24,Atq -406,THANOS THAKUR,WFO
07-Jun-22,W 24,Atq -350,ALEXANDER DAVENPORT,WFH
07-Jun-22,W 24,Atq -418,HILLARY KIRK,WFH
07-Jun-22,W 24,Atq -382,GUSTAVO RITTER,WFH
07-Jun-22,W 24,Atq -375,HAILEE FITZPATRICK,PL
07-Jun-22,W 24,Atq -385,alyson huber,WFO
07-Jun-22,W 24,Atq -389,julien hamilton,WFO
07-Jun-22,W 24,Atq -414,MCKAYLA MILES,WFO
07-Jun-22,W 24,Atq -334,charity singleton,WFO
07-Jun-22,W 24,Atq -452,jaime ritter,WFO
07-Jun-22,W 24,Atq -362,KIANA MCMILLAN,WFO
07-Jun-22,W 24,Atq -476,KANE MALONE,WFO
07-Jun-22,W 24,Atq -455,aditya walls,WFO
07-Jun-22,W 24,Atq -458,JESSIE CARRILLO,WFO
07-Jun-22,W 24,Atq -437,dallas weeks,WFO
07-Jun-22,W 24,Atq -372,miley combs,WFO
07-Jun-22,W 24,Atq -371,kayleigh kennedy,WFO
07-Jun-22,W 24,Atq -364,KEATON NIXON,WFO
07-Jun-22,W 24,Atq -448,ATHENA RIOS,WFO
07-Jun-22,W 24,Atq -472,quincy mendez,WFO
07-Jun-22,W 24,Atq -411,samuel murray,WFO
08-Jun-22,W 24,Atq -461,JOSH SHARP,WFO
08-Jun-22,W 24,Atq -376,DOMINIQUE BENJAMIN,WFO
08-Jun-22,W 24,Atq -418,hillary kirk,WFO
08-Jun-22,W 24,Atq -373,ISIAH SMALL,WFO
08-Jun-22,W 24,Atq -408,nick orozco,WFO
08-Jun-22,W 24,Atq -418,MARQUIS WYATT,WFO
08-Jun-22,W 24,Atq -414,TITUS ANDERSEN,WFO
08-Jun-22,W 24,Atq -403,will mahoney,WFO
08-Jun-22,W 24,Atq -393,EMMA FREEMAN,WFO
08-Jun-22,W 24,Atq -367,briley orr,WFO
08-Jun-22,W 24,Atq -421,rylee mullins,WFO
08-Jun-22,W 24,Atq -432,ryann guerrero,WFO
08-Jun-22,W 24,Atq -484,DEMARCUS GORDON,WFO
08-Jun-22,W 24,Atq -467,ESPERANZA IRWIN,WFO
08-Jun-22,W 24,Atq -396,KARMA REEVES,WFO
08-Jun-22,W 24,Atq -472,CRISTOFER BERNARD,WFO
08-Jun-22,W 24,Atq -412,tucker austin,WFO
08-Jun-22,W 24,Atq -484,adyson moyer,WFO
08-Jun-22,W 24,Atq -456,ADRIEL PACE,WFO
08-Jun-22,W 24,Atq -375,kenley marsh,WFO
08-Jun-22,W 24,Atq -475,london kim,WFO
08-Jun-22,W 24,Atq -405,CHRIS FRYE,WFO
08-Jun-22,W 24,Atq -348,WESTON HORTON,WFO
08-Jun-22,W 24,Atq -468,XIOMARA RUIZ,WFO
08-Jun-22,W 24,Atq -368,macie callahan,WFO
08-Jun-22,W 24,Atq -475,rey novak,WFO
08-Jun-22,W 24,Atq -375,hailee fitzpatrick,WFO
08-Jun-22,W 24,Atq -433,JAYCE FUENTES,WFO
08-Jun-22,W 24,Atq -370,ella roth,WFO
08-Jun-22,W 24,Atq -438,MILES FIELDS,WFO
08-Jun-22,W 24,Atq -459,iris woodard,WFO
08-Jun-22,W 24,Atq -396,JOEL CRUZ,WFO
08-Jun-22,W 24,Atq -419,FAITH HAMILTON,WFO
08-Jun-22,W 24,Atq -446,april ayers,WFO
08-Jun-22,W 24,Atq -334,boston morse,WFO
08-Jun-22,W 24,Atq -343,MYLA KLEIN,WFO
08-Jun-22,W 24,Atq -440,MCKAYLA PARKER,WFO
08-Jun-22,W 24,Atq -405,sofia solis,WFO
08-Jun-22,W 24,Atq -467,CASON DAVID,WFO
08-Jun-22,W 24,Atq -419,kaylah schultz,WFO
08-Jun-22,W 24,Atq -443,lyric bartlett,WFO
08-Jun-22,W 24,Atq -335,tori shannon,WFO
08-Jun-22,W 24,Atq -397,GRACE STONE,WFO
08-Jun-22,W 24,Atq -404,ana little,WFO
08-Jun-22,W 24,Atq -436,phoenix brady,WFO
08-Jun-22,W 24,Atq -441,LOKI LAL,WFO
08-Jun-22,W 24,Atq -366,PETER PANDEY,WFO
08-Jun-22,W 24,Atq -438,mekhi singleton,WFO
08-Jun-22,W 24,Atq -398,BO CORDOVA,WFO
08-Jun-22,W 24,Atq -411,NEVAEH WALLER,WFO
08-Jun-22,W 24,Atq -462,jarvis singh,WFO
08-Jun-22,W 24,Atq -406,thanos thakur,WFO
08-Jun-22,W 24,Atq -350,ALEXANDER DAVENPORT,WFH
08-Jun-22,W 24,Atq -453,NEHEMIAH DIAZ,WFH
08-Jun-22,W 24,Atq -382,gustavo ritter,WFH
08-Jun-22,W 24,Atq -423,RODRIGO PRICE,WFH
08-Jun-22,W 24,Atq -385,jase ingram,PL
08-Jun-22,W 24,Atq -385,ALYSON HUBER,WFO
08-Jun-22,W 24,Atq -389,JULIEN HAMILTON,WFO
08-Jun-22,W 24,Atq -414,MCKAYLA MILES,WFO
08-Jun-22,W 24,Atq -334,CHARITY SINGLETON,WFO
08-Jun-22,W 24,Atq -452,jaime ritter,WFO
08-Jun-22,W 24,Atq -362,kiana mcmillan,WFO
08-Jun-22,W 24,Atq -476,KANE MALONE,WFO
08-Jun-22,W 24,Atq -455,aditya walls,WFO
08-Jun-22,W 24,Atq -458,JESSIE CARRILLO,WFO
08-Jun-22,W 24,Atq -437,DALLAS WEEKS,WFO
08-Jun-22,W 24,Atq -372,MILEY COMBS,WFO
08-Jun-22,W 24,Atq -374,KALEY FITZPATRICK,WFO
08-Jun-22,W 24,Atq -371,KAYLEIGH KENNEDY,WFO
08-Jun-22,W 24,Atq -364,KEATON NIXON,WFO
08-Jun-22,W 24,Atq -472,QUINCY MENDEZ,WFO
08-Jun-22,W 24,Atq -411,samuel murray,WFO
09-Jun-22,W 24,Atq -461,JOSH SHARP,WFO
09-Jun-22,W 24,Atq -376,dominique benjamin,WFO
09-Jun-22,W 24,Atq -418,HILLARY KIRK,WFO
09-Jun-22,W 24,Atq -373,ISIAH SMALL,WFO
09-Jun-22,W 24,Atq -408,nick orozco,WFO
09-Jun-22,W 24,Atq -418,MARQUIS WYATT,WFO
09-Jun-22,W 24,Atq -414,titus andersen,WFO
09-Jun-22,W 24,Atq -403,WILL MAHONEY,WFO
09-Jun-22,W 24,Atq -367,briley orr,WFO
09-Jun-22,W 24,Atq -421,RYLEE MULLINS,WFO
09-Jun-22,W 24,Atq -432,RYANN GUERRERO,WFO
09-Jun-22,W 24,Atq -484,DEMARCUS GORDON,WFO
09-Jun-22,W 24,Atq -467,esperanza irwin,WFO
09-Jun-22,W 24,Atq -396,karma reeves,WFO
09-Jun-22,W 24,Atq -472,cristofer bernard,WFO
09-Jun-22,W 24,Atq -412,TUCKER AUSTIN,WFO
09-Jun-22,W 24,Atq -484,ADYSON MOYER,WFO
09-Jun-22,W 24,Atq -385,JASE INGRAM,WFO
09-Jun-22,W 24,Atq -456,ADRIEL PACE,WFO
09-Jun-22,W 24,Atq -375,KENLEY MARSH,WFO
09-Jun-22,W 24,Atq -475,LONDON KIM,WFO
09-Jun-22,W 24,Atq -348,WESTON HORTON,WFO
09-Jun-22,W 24,Atq -468,XIOMARA RUIZ,WFO
09-Jun-22,W 24,Atq -375,HAILEE FITZPATRICK,WFO
09-Jun-22,W 24,Atq -433,jayce fuentes,WFO
09-Jun-22,W 24,Atq -370,ella roth,WFO
09-Jun-22,W 24,Atq -438,MILES FIELDS,WFO
09-Jun-22,W 24,Atq -459,IRIS WOODARD,WFO
09-Jun-22,W 24,Atq -396,JOEL CRUZ,WFO
09-Jun-22,W 24,Atq -419,faith hamilton,WFO
09-Jun-22,W 24,Atq -446,april ayers,WFO
09-Jun-22,W 24,Atq -334,boston morse,WFO
09-Jun-22,W 24,Atq -343,myla klein,WFO
09-Jun-22,W 24,Atq -440,mckayla parker,WFO
09-Jun-22,W 24,Atq -405,sofia solis,WFO
09-Jun-22,W 24,Atq -467,cason david,WFO
09-Jun-22,W 24,Atq -419,kaylah schultz,WFO
09-Jun-22,W 24,Atq -443,lyric bartlett,WFO
09-Jun-22,W 24,Atq -335,TORI SHANNON,WFO
09-Jun-22,W 24,Atq -397,GRACE STONE,WFO
09-Jun-22,W 24,Atq -404,ana little,WFO
09-Jun-22,W 24,Atq -441,loki lal,WFO
09-Jun-22,W 24,Atq -366,peter pandey,WFO
09-Jun-22,W 24,Atq -438,MEKHI SINGLETON,WFO
09-Jun-22,W 24,Atq -398,BO CORDOVA,WFO
09-Jun-22,W 24,Atq -411,NEVAEH WALLER,WFO
09-Jun-22,W 24,Atq -462,jarvis singh,WFO
09-Jun-22,W 24,Atq -406,THANOS THAKUR,WFO
09-Jun-22,W 24,Atq -350,ALEXANDER DAVENPORT,WFH
09-Jun-22,W 24,Atq -453,nehemiah diaz,WFH
09-Jun-22,W 24,Atq -382,gustavo ritter,WFH
09-Jun-22,W 24,Atq -405,chris frye,WFH
09-Jun-22,W 24,Atq -475,rey novak,WFH
09-Jun-22,W 24,Atq -393,emma freeman,PL
09-Jun-22,W 24,Atq -368,macie callahan,PL
09-Jun-22,W 24,Atq -423,rodrigo price,PL
09-Jun-22,W 24,Atq -436,PHOENIX BRADY,PL
09-Jun-22,W 24,Atq -385,ALYSON HUBER,WFO
09-Jun-22,W 24,Atq -389,julien hamilton,WFO
09-Jun-22,W 24,Atq -414,MCKAYLA MILES,WFO
09-Jun-22,W 24,Atq -334,CHARITY SINGLETON,WFO
09-Jun-22,W 24,Atq -452,jaime ritter,WFO
09-Jun-22,W 24,Atq -362,kiana mcmillan,WFO
09-Jun-22,W 24,Atq -476,kane malone,WFO
09-Jun-22,W 24,Atq -455,aditya walls,WFO
09-Jun-22,W 24,Atq -458,JESSIE CARRILLO,WFO
09-Jun-22,W 24,Atq -437,dallas weeks,WFO
09-Jun-22,W 24,Atq -372,miley combs,WFO
09-Jun-22,W 24,Atq -371,KAYLEIGH KENNEDY,WFO
09-Jun-22,W 24,Atq -364,keaton nixon,WFO
09-Jun-22,W 24,Atq -411,samuel murray,WFO
09-Jun-22,W 24,Atq -461,JOSH SHARP,WFO
09-Jun-22,W 24,Atq -376,DOMINIQUE BENJAMIN,WFO
10-Jun-22,W 24,Atq -418,HILLARY KIRK,WFO
10-Jun-22,W 24,Atq -373,ISIAH SMALL,WFO
10-Jun-22,W 24,Atq -408,nick orozco,WFO
10-Jun-22,W 24,Atq -418,MARQUIS WYATT,WFO
10-Jun-22,W 24,Atq -414,TITUS ANDERSEN,WFO
10-Jun-22,W 24,Atq -403,will mahoney,WFO
10-Jun-22,W 24,Atq -367,briley orr,WFO
10-Jun-22,W 24,Atq -432,RYANN GUERRERO,WFO
10-Jun-22,W 24,Atq -484,demarcus gordon,WFO
10-Jun-22,W 24,Atq -467,esperanza irwin,WFO
10-Jun-22,W 24,Atq -396,karma reeves,WFO
10-Jun-22,W 24,Atq -472,cristofer bernard,WFO
10-Jun-22,W 24,Atq -484,ADYSON MOYER,WFO
10-Jun-22,W 24,Atq -385,JASE INGRAM,WFO
10-Jun-22,W 24,Atq -456,ADRIEL PACE,WFO
10-Jun-22,W 24,Atq -375,kenley marsh,WFO
10-Jun-22,W 24,Atq -475,london kim,WFO
10-Jun-22,W 24,Atq -348,weston horton,WFO
10-Jun-22,W 24,Atq -468,XIOMARA RUIZ,WFO
10-Jun-22,W 24,Atq -375,HAILEE FITZPATRICK,WFO
10-Jun-22,W 24,Atq -433,jayce fuentes,WFO
10-Jun-22,W 24,Atq -370,ella roth,WFO
10-Jun-22,W 24,Atq -438,MILES FIELDS,WFO
10-Jun-22,W 24,Atq -459,iris woodard,WFO
10-Jun-22,W 24,Atq -396,JOEL CRUZ,WFO
10-Jun-22,W 24,Atq -419,faith hamilton,WFO
10-Jun-22,W 24,Atq -446,APRIL AYERS,WFO
10-Jun-22,W 24,Atq -334,boston morse,WFO
10-Jun-22,W 24,Atq -343,myla klein,WFO
10-Jun-22,W 24,Atq -440,mckayla parker,WFO
10-Jun-22,W 24,Atq -405,SOFIA SOLIS,WFO
10-Jun-22,W 24,Atq -467,CASON DAVID,WFO
10-Jun-22,W 24,Atq -419,kaylah schultz,WFO
10-Jun-22,W 24,Atq -443,lyric bartlett,WFO
10-Jun-22,W 24,Atq -335,TORI SHANNON,WFO
10-Jun-22,W 24,Atq -397,GRACE STONE,WFO
10-Jun-22,W 24,Atq -404,ana little,WFO
10-Jun-22,W 24,Atq -441,LOKI LAL,WFO
10-Jun-22,W 24,Atq -366,PETER PANDEY,WFO
10-Jun-22,W 24,Atq -398,bo cordova,WFO
10-Jun-22,W 24,Atq -411,nevaeh waller,WFO
10-Jun-22,W 24,Atq -462,jarvis singh,WFO
10-Jun-22,W 24,Atq -406,thanos thakur,WFO
10-Jun-22,W 24,Atq -350,alexander davenport,WFH
10-Jun-22,W 24,Atq -453,nehemiah diaz,WFH
10-Jun-22,W 24,Atq -382,gustavo ritter,WFH
10-Jun-22,W 24,Atq -421,rylee mullins,WFH
10-Jun-22,W 24,Atq -412,tucker austin,WFH
10-Jun-22,W 24,Atq -405,chris frye,WFH
10-Jun-22,W 24,Atq -475,rey novak,WFH
10-Jun-22,W 24,Atq -393,emma freeman,PL
10-Jun-22,W 24,Atq -368,MACIE CALLAHAN,PL
10-Jun-22,W 24,Atq -423,RODRIGO PRICE,PL
10-Jun-22,W 24,Atq -436,phoenix brady,PL
10-Jun-22,W 24,Atq -438,MEKHI SINGLETON,PL
10-Jun-22,W 24,Atq -348,zaiden wheeler,WO
10-Jun-22,W 24,Atq -385,alyson huber,WO
10-Jun-22,W 24,Atq -389,julien hamilton,WO
10-Jun-22,W 24,Atq -414,mckayla miles,WO
10-Jun-22,W 24,Atq -334,CHARITY SINGLETON,WO
10-Jun-22,W 24,Atq -452,JAIME RITTER,WO
10-Jun-22,W 24,Atq -362,KIANA MCMILLAN,WO
10-Jun-22,W 24,Atq -476,kane malone,WO
10-Jun-22,W 24,Atq -455,aditya walls,WO
10-Jun-22,W 24,Atq -458,jessie carrillo,WO
10-Jun-22,W 24,Atq -437,dallas weeks,WO
10-Jun-22,W 24,Atq -372,miley combs,WO
10-Jun-22,W 24,Atq -374,KALEY FITZPATRICK,WO
10-Jun-22,W 24,Atq -470,jovani pope,WO
10-Jun-22,W 24,Atq -350,alexander davenport,WO
10-Jun-22,W 24,Atq -401,piper carroll,WO
11-Jun-22,W 24,Atq -459,leslie navarro,WO
11-Jun-22,W 24,Atq -361,makai hardy,WO
11-Jun-22,W 24,Atq -371,kayleigh kennedy,WO
11-Jun-22,W 24,Atq -364,keaton nixon,WO
11-Jun-22,W 24,Atq -448,athena rios,WO
11-Jun-22,W 24,Atq -472,quincy mendez,WO
11-Jun-22,W 24,Atq -411,samuel murray,WO
11-Jun-22,W 24,Atq -461,josh sharp,WO
11-Jun-22,W 24,Atq -453,nehemiah diaz,WO
11-Jun-22,W 24,Atq -376,DOMINIQUE BENJAMIN,WO
11-Jun-22,W 24,Atq -418,hillary kirk,WO
11-Jun-22,W 24,Atq -373,ISIAH SMALL,WO
11-Jun-22,W 24,Atq -382,GUSTAVO RITTER,WO
11-Jun-22,W 24,Atq -408,nick orozco,WO
11-Jun-22,W 24,Atq -418,marquis wyatt,WO
11-Jun-22,W 24,Atq -414,TITUS ANDERSEN,WO
11-Jun-22,W 24,Atq -403,will mahoney,WO
11-Jun-22,W 24,Atq -393,emma freeman,WO
11-Jun-22,W 24,Atq -367,briley orr,WO
11-Jun-22,W 24,Atq -452,AYANNA ATKINS,WO
11-Jun-22,W 24,Atq -421,RYLEE MULLINS,WO
11-Jun-22,W 24,Atq -432,ryann guerrero,WO
11-Jun-22,W 24,Atq -484,demarcus gordon,WO
11-Jun-22,W 24,Atq -467,esperanza irwin,WO
11-Jun-22,W 24,Atq -396,KARMA REEVES,WO
11-Jun-22,W 24,Atq -472,cristofer bernard,WO
11-Jun-22,W 24,Atq -412,tucker austin,WO
11-Jun-22,W 24,Atq -484,adyson moyer,WO
11-Jun-22,W 24,Atq -385,JASE INGRAM,WO
11-Jun-22,W 24,Atq -456,adriel pace,WO
11-Jun-22,W 24,Atq -375,kenley marsh,WO
11-Jun-22,W 24,Atq -475,LONDON KIM,WO
11-Jun-22,W 24,Atq -405,chris frye,WO
11-Jun-22,W 24,Atq -348,weston horton,WO
11-Jun-22,W 24,Atq -468,XIOMARA RUIZ,WO
11-Jun-22,W 24,Atq -368,macie callahan,WO
11-Jun-22,W 24,Atq -475,rey novak,WO
11-Jun-22,W 24,Atq -375,hailee fitzpatrick,WO
11-Jun-22,W 24,Atq -433,jayce fuentes,WO
11-Jun-22,W 24,Atq -370,ella roth,WO
11-Jun-22,W 24,Atq -423,RODRIGO PRICE,WO
11-Jun-22,W 24,Atq -438,miles fields,WO
11-Jun-22,W 24,Atq -349,trystan ortega,WO
11-Jun-22,W 24,Atq -459,iris woodard,WO
11-Jun-22,W 24,Atq -396,JOEL CRUZ,WO
11-Jun-22,W 24,Atq -419,faith hamilton,WO
11-Jun-22,W 24,Atq -446,april ayers,WO
11-Jun-22,W 24,Atq -334,BOSTON MORSE,WO
11-Jun-22,W 24,Atq -343,myla klein,WO
11-Jun-22,W 24,Atq -335,madelynn gray,WO
11-Jun-22,W 24,Atq -440,mckayla parker,WO
11-Jun-22,W 24,Atq -405,SOFIA SOLIS,WO
11-Jun-22,W 24,Atq -450,miya hampton,WO
11-Jun-22,W 24,Atq -467,CASON DAVID,WO
11-Jun-22,W 24,Atq -419,kaylah schultz,WO
11-Jun-22,W 24,Atq -443,lyric bartlett,WO
11-Jun-22,W 24,Atq -335,tori shannon,WO
11-Jun-22,W 24,Atq -397,GRACE STONE,WO
11-Jun-22,W 24,Atq -404,ana little,WO
11-Jun-22,W 24,Atq -436,PHOENIX BRADY,WO
11-Jun-22,W 24,Atq -441,loki lal,WO
11-Jun-22,W 24,Atq -366,peter pandey,WO
11-Jun-22,W 24,Atq -438,MEKHI SINGLETON,WO
11-Jun-22,W 24,Atq -398,BO CORDOVA,WO
11-Jun-22,W 24,Atq -411,nevaeh waller,WO
11-Jun-22,W 24,Atq -462,jarvis singh,WO
11-Jun-22,W 24,Atq -406,THANOS THAKUR,WO
11-Jun-22,W 25,Atq -453,NEHEMIAH DIAZ,WO
11-Jun-22,W 25,Atq -376,DOMINIQUE BENJAMIN,WO
11-Jun-22,W 25,Atq -418,hillary kirk,WO
11-Jun-22,W 25,Atq -373,isiah small,WO
11-Jun-22,W 25,Atq -382,GUSTAVO RITTER,WO
11-Jun-22,W 25,Atq -408,nick orozco,WO
11-Jun-22,W 25,Atq -418,marquis wyatt,WO
11-Jun-22,W 25,Atq -414,TITUS ANDERSEN,WO
11-Jun-22,W 25,Atq -403,WILL MAHONEY,WO
11-Jun-22,W 25,Atq -393,emma freeman,WO
11-Jun-22,W 25,Atq -367,BRILEY ORR,WO
11-Jun-22,W 25,Atq -452,AYANNA ATKINS,WO
11-Jun-22,W 25,Atq -421,rylee mullins,WO
11-Jun-22,W 25,Atq -432,ryann guerrero,WO
11-Jun-22,W 25,Atq -484,demarcus gordon,WO
11-Jun-22,W 25,Atq -467,ESPERANZA IRWIN,WO
12-Jun-22,W 25,Atq -396,KARMA REEVES,WO
12-Jun-22,W 25,Atq -472,cristofer bernard,WO
12-Jun-22,W 25,Atq -412,TUCKER AUSTIN,WO
12-Jun-22,W 25,Atq -484,adyson moyer,WO
12-Jun-22,W 25,Atq -385,JASE INGRAM,WO
12-Jun-22,W 25,Atq -456,ADRIEL PACE,WO
12-Jun-22,W 25,Atq -375,KENLEY MARSH,WO
12-Jun-22,W 25,Atq -475,LONDON KIM,WO
12-Jun-22,W 25,Atq -405,chris frye,WO
12-Jun-22,W 25,Atq -348,weston horton,WO
12-Jun-22,W 25,Atq -468,xiomara ruiz,WO
12-Jun-22,W 25,Atq -368,MACIE CALLAHAN,WO
12-Jun-22,W 25,Atq -475,REY NOVAK,WO
12-Jun-22,W 25,Atq -375,HAILEE FITZPATRICK,WO
12-Jun-22,W 25,Atq -433,jayce fuentes,WO
12-Jun-22,W 25,Atq -370,ella roth,WO
12-Jun-22,W 25,Atq -423,RODRIGO PRICE,WO
12-Jun-22,W 25,Atq -438,MILES FIELDS,WO
12-Jun-22,W 25,Atq -349,TRYSTAN ORTEGA,WO
12-Jun-22,W 25,Atq -459,iris woodard,WO
12-Jun-22,W 25,Atq -396,JOEL CRUZ,WO
12-Jun-22,W 25,Atq -419,faith hamilton,WO
12-Jun-22,W 25,Atq -446,APRIL AYERS,WO
12-Jun-22,W 25,Atq -334,boston morse,WO
12-Jun-22,W 25,Atq -343,MYLA KLEIN,WO
12-Jun-22,W 25,Atq -335,MADELYNN GRAY,WO
12-Jun-22,W 25,Atq -440,mckayla parker,WO
12-Jun-22,W 25,Atq -405,SOFIA SOLIS,WO
12-Jun-22,W 25,Atq -450,miya hampton,WO
12-Jun-22,W 25,Atq -467,CASON DAVID,WO
12-Jun-22,W 25,Atq -419,KAYLAH SCHULTZ,WO
12-Jun-22,W 25,Atq -443,LYRIC BARTLETT,WO
12-Jun-22,W 25,Atq -335,tori shannon,WO
12-Jun-22,W 25,Atq -397,GRACE STONE,WO
12-Jun-22,W 25,Atq -404,ana little,WO
12-Jun-22,W 25,Atq -436,PHOENIX BRADY,WO
12-Jun-22,W 25,Atq -441,loki lal,WO
12-Jun-22,W 25,Atq -366,peter pandey,WO
12-Jun-22,W 25,Atq -438,MEKHI SINGLETON,WO
12-Jun-22,W 25,Atq -398,bo cordova,WO
12-Jun-22,W 25,Atq -411,NEVAEH WALLER,WO
12-Jun-22,W 25,Atq -462,JARVIS SINGH,WO
12-Jun-22,W 25,Atq -406,thanos thakur,WO
12-Jun-22,W 25,Atq -348,zaiden wheeler,WO
12-Jun-22,W 25,Atq -385,alyson huber,WO
12-Jun-22,W 25,Atq -389,julien hamilton,WO
12-Jun-22,W 25,Atq -414,MCKAYLA MILES,WO
12-Jun-22,W 25,Atq -334,charity singleton,WO
12-Jun-22,W 25,Atq -452,JAIME RITTER,WO
12-Jun-22,W 25,Atq -362,kiana mcmillan,WO
12-Jun-22,W 25,Atq -476,kane malone,WO
12-Jun-22,W 25,Atq -455,ADITYA WALLS,WO
12-Jun-22,W 25,Atq -458,JESSIE CARRILLO,WO
12-Jun-22,W 25,Atq -437,DALLAS WEEKS,WO
12-Jun-22,W 25,Atq -372,MILEY COMBS,WO
12-Jun-22,W 25,Atq -374,kaley fitzpatrick,WO
12-Jun-22,W 25,Atq -470,jovani pope,WO
12-Jun-22,W 25,Atq -350,ALEXANDER DAVENPORT,WO
12-Jun-22,W 25,Atq -401,piper carroll,WO
12-Jun-22,W 25,Atq -459,LESLIE NAVARRO,WO
12-Jun-22,W 25,Atq -361,makai hardy,WO
12-Jun-22,W 25,Atq -371,kayleigh kennedy,WO
12-Jun-22,W 25,Atq -364,keaton nixon,WO
12-Jun-22,W 25,Atq -448,ATHENA RIOS,WO
12-Jun-22,W 25,Atq -472,QUINCY MENDEZ,WO
12-Jun-22,W 25,Atq -411,samuel murray,WO
12-Jun-22,W 25,Atq -461,JOSH SHARP,WO
12-Jun-22,W 25,Atq -385,ALYSON HUBER,WFO
12-Jun-22,W 25,Atq -389,JULIEN HAMILTON,WFO
12-Jun-22,W 25,Atq -414,mckayla miles,WFO
12-Jun-22,W 25,Atq -334,CHARITY SINGLETON,WFO
12-Jun-22,W 25,Atq -452,JAIME RITTER,WFO
12-Jun-22,W 25,Atq -362,KIANA MCMILLAN,WFO
12-Jun-22,W 25,Atq -476,kane malone,WFO
12-Jun-22,W 25,Atq -455,aditya walls,WFO
12-Jun-22,W 25,Atq -458,jessie carrillo,WFO
12-Jun-22,W 25,Atq -437,DALLAS WEEKS,WFO
12-Jun-22,W 25,Atq -371,kayleigh kennedy,WFO
12-Jun-22,W 25,Atq -364,keaton nixon,WFO
12-Jun-22,W 25,Atq -472,QUINCY MENDEZ,WFO
12-Jun-22,W 25,Atq -411,SAMUEL MURRAY,WFO
12-Jun-22,W 25,Atq -461,JOSH SHARP,WFO
12-Jun-22,W 25,Atq -453,nehemiah diaz,WFO
13-Jun-22,W 25,Atq -376,DOMINIQUE BENJAMIN,WFO
13-Jun-22,W 25,Atq -373,isiah small,WFO
13-Jun-22,W 25,Atq -408,NICK OROZCO,WFO
13-Jun-22,W 25,Atq -418,marquis wyatt,WFO
13-Jun-22,W 25,Atq -414,titus andersen,WFO
13-Jun-22,W 25,Atq -403,WILL MAHONEY,WFO
13-Jun-22,W 25,Atq -367,briley orr,WFO
13-Jun-22,W 25,Atq -421,rylee mullins,WFO
13-Jun-22,W 25,Atq -432,ryann guerrero,WFO
13-Jun-22,W 25,Atq -484,DEMARCUS GORDON,WFO
13-Jun-22,W 25,Atq -467,esperanza irwin,WFO
13-Jun-22,W 25,Atq -396,karma reeves,WFO
13-Jun-22,W 25,Atq -472,cristofer bernard,WFO
13-Jun-22,W 25,Atq -412,tucker austin,WFO
13-Jun-22,W 25,Atq -484,ADYSON MOYER,WFO
13-Jun-22,W 25,Atq -385,JASE INGRAM,WFO
13-Jun-22,W 25,Atq -456,adriel pace,WFO
13-Jun-22,W 25,Atq -375,KENLEY MARSH,WFO
13-Jun-22,W 25,Atq -475,LONDON KIM,WFO
13-Jun-22,W 25,Atq -405,chris frye,WFO
13-Jun-22,W 25,Atq -348,weston horton,WFO
13-Jun-22,W 25,Atq -468,xiomara ruiz,WFO
13-Jun-22,W 25,Atq -375,hailee fitzpatrick,WFO
13-Jun-22,W 25,Atq -433,jayce fuentes,WFO
13-Jun-22,W 25,Atq -370,ELLA ROTH,WFO
13-Jun-22,W 25,Atq -438,MILES FIELDS,WFO
13-Jun-22,W 25,Atq -349,TRYSTAN ORTEGA,WFO
13-Jun-22,W 25,Atq -459,iris woodard,WFO
13-Jun-22,W 25,Atq -396,joel cruz,WFO
13-Jun-22,W 25,Atq -419,FAITH HAMILTON,WFO
13-Jun-22,W 25,Atq -446,april ayers,WFO
13-Jun-22,W 25,Atq -334,BOSTON MORSE,WFO
13-Jun-22,W 25,Atq -405,SOFIA SOLIS,WFO
13-Jun-22,W 25,Atq -450,miya hampton,WFO
13-Jun-22,W 25,Atq -467,cason david,WFO
13-Jun-22,W 25,Atq -443,lyric bartlett,WFO
13-Jun-22,W 25,Atq -335,TORI SHANNON,WFO
13-Jun-22,W 25,Atq -397,grace stone,WFO
13-Jun-22,W 25,Atq -404,ana little,WFO
13-Jun-22,W 25,Atq -436,PHOENIX BRADY,WFO
13-Jun-22,W 25,Atq -441,LOKI LAL,WFO
13-Jun-22,W 25,Atq -366,peter pandey,WFO
13-Jun-22,W 25,Atq -438,MEKHI SINGLETON,WFO
13-Jun-22,W 25,Atq -411,NEVAEH WALLER,WFO
13-Jun-22,W 25,Atq -462,jarvis singh,WFO
13-Jun-22,W 25,Atq -406,THANOS THAKUR,WFO
